"Code";"Country_name";"Year";"Mobile_cellular_subscriptions";"Landline_phone_subscriptions";"Landline_internet_subscriptions"
"BMU";"Bermuda";"2006";60100.0;57654.0;23643.0
"BMU";"Bermuda";"2007";69000.0;57600.0;28799.0
"BMU";"Bermuda";"2008";79000.0;57600.0;33955.0
"BMU";"Bermuda";"2009";85000.0;57700.0;40000.0
"BMU";"Bermuda";"2010";88200.0;57800.0;40100.0
"BMU";"Bermuda";"2013";94300.0;72000.0;40100.0
"BMU";"Bermuda";"2014";59491.0;29234.0;34731.0
"BMU";"Bermuda";"2015";38000.0;12000.0;30000.0
"BMU";"Bermuda";"2016";63891.0;20351.0;22797.0
"BMU";"Bermuda";"2017";64997.0;21883.0;22808.0
"BMU";"Bermuda";"2019";67000.0;25000.0;23000.0
"BMU";"Bermuda";"2020";68000.0;25000.0;23000.0
"BOL";"Bolivia";"2002";1023330.0;590638.0;3330.0
"BOL";"Bolivia";"2003";1278840.0;610261.0;5740.0
"BOL";"Bolivia";"2004";1800790.0;625428.0;8723.0
"BOL";"Bolivia";"2005";2421400.0;646291.0;12973.0
"BOL";"Bolivia";"2006";2876140.0;666553.0;17589.0
"BOL";"Bolivia";"2007";3254410.0;678198.0;33977.0
"BOL";"Bolivia";"2008";5038600.0;788972.0;79314.0
"BOL";"Bolivia";"2009";6464390.0;804217.0;96134.0
"BOL";"Bolivia";"2010";7179290.0;851203.0;95948.0
"BOL";"Bolivia";"2011";8353270.0;878483.0;73542.0
"BOL";"Bolivia";"2012";9493210.0;880371.0;116708.0
"BOL";"Bolivia";"2013";10425700.0;874381.0;154098.0
"BOL";"Bolivia";"2014";10450300.0;876111.0;172783.0
"BOL";"Bolivia";"2015";10162800.0;881235.0;180951.0
"BOL";"Bolivia";"2016";10106200.0;867346.0;287589.0
"BOL";"Bolivia";"2017";10963200.0;851110.0;379996.0
"BOL";"Bolivia";"2018";11445800.0;711961.0;504097.0
"BOL";"Bolivia";"2019";11688800.0;652272.0;746872.0
"BOL";"Bolivia";"2020";11804300.0;598082.0;931918.0
"BRA";"Brazil";"1998";7368220.0;19986600.0;1000.0
"BRA";"Brazil";"1999";15032700.0;24985000.0;7000.0
"BRA";"Brazil";"2000";23188200.0;30926300.0;100000.0
"BRA";"Brazil";"2001";28745800.0;37430800.0;331000.0
"BRA";"Brazil";"2002";34881000.0;38810700.0;731000.0
"BRA";"Brazil";"2003";46373300.0;39205000.0;966252.0
"BRA";"Brazil";"2004";65605000.0;39578900.0;3157470.0
"BRA";"Brazil";"2005";86210300.0;39852600.0;3233800.0
"BRA";"Brazil";"2006";99918600.0;38800200.0;4767010.0
"BRA";"Brazil";"2007";120980000.0;39399600.0;7609450.0
"BRA";"Brazil";"2008";150641000.0;41235200.0;10016900.0
"BRA";"Brazil";"2009";169386000.0;41497000.0;11730000.0
"BRA";"Brazil";"2010";196930000.0;42141400.0;14100900.0
"BRA";"Brazil";"2011";234358000.0;43025800.0;17833100.0
"BRA";"Brazil";"2012";248324000.0;44305300.0;19119600.0
"BRA";"Brazil";"2013";271100000.0;45038100.0;21360600.0
"BRA";"Brazil";"2014";280729000.0;44128200.0;23968400.0
"BRA";"Brazil";"2015";257814000.0;43677100.0;25482500.0
"BRA";"Brazil";"2016";244067000.0;42003900.0;26860800.0
"BRA";"Brazil";"2017";221269000.0;40375700.0;28907900.0
"BRA";"Brazil";"2018";209410000.0;38311900.0;31233000.0
"BRA";"Brazil";"2019";202009000.0;33712900.0;32907000.0
"BRA";"Brazil";"2020";205835000.0;30653800.0;36344700.0
"BRB";"Barbados";"2003";140000.0;134000.0;27319.0
"BRB";"Barbados";"2004";200138.0;135732.0;29630.0
"BRB";"Barbados";"2005";206190.0;134878.0;31942.0
"BRB";"Barbados";"2006";237119.0;134261.0;38800.0
"BRB";"Barbados";"2007";257596.0;134261.0;47133.0
"BRB";"Barbados";"2008";288662.0;135000.0;49216.0
"BRB";"Barbados";"2009";337061.0;135700.0;57305.0
"BRB";"Barbados";"2010";350061.0;137486.0;56190.0
"BRB";"Barbados";"2011";347917.0;140668.0;62634.0
"BRB";"Barbados";"2012";349296.0;143358.0;66884.0
"BRB";"Barbados";"2013";307708.0;148735.0;67798.0
"BRB";"Barbados";"2014";305456.0;135775.0;77730.0
"BRB";"Barbados";"2015";334792.0;149532.0;78269.0
"BRB";"Barbados";"2016";332208.0;139715.0;86887.0
"BRB";"Barbados";"2017";329565.0;120471.0;89340.0
"BRB";"Barbados";"2018";329326.0;128043.0;89340.0
"BRB";"Barbados";"2019";329326.0;128043.0;106803.0
"BRB";"Barbados";"2020";295000.0;128000.0;128000.0
"BRN";"Brunei";"2001";143004.0;88440.0;1896.0
"BRN";"Brunei";"2002";153647.0;81280.0;2757.0
"BRN";"Brunei";"2003";177365.0;81925.0;3838.0
"BRN";"Brunei";"2004";202454.0;83100.0;6262.0
"BRN";"Brunei";"2005";232900.0;83890.0;8126.0
"BRN";"Brunei";"2006";301400.0;80176.0;8964.0
"BRN";"Brunei";"2007";366138.0;79554.0;11617.0
"BRN";"Brunei";"2008";398857.0;80786.0;16891.0
"BRN";"Brunei";"2009";412882.0;80549.0;20029.0
"BRN";"Brunei";"2010";435104.0;79901.0;21699.0
"BRN";"Brunei";"2011";443161.0;79839.0;23185.0
"BRN";"Brunei";"2012";469740.0;70933.0;19849.0
"BRN";"Brunei";"2014";452054.0;71644.0;30259.0
"BRN";"Brunei";"2015";463384.0;76002.0;34425.0
"BRN";"Brunei";"2016";523453.0;74213.0;36120.0
"BRN";"Brunei";"2017";544732.0;83794.0;41072.0
"BRN";"Brunei";"2018";565949.0;82588.0;49452.0
"BRN";"Brunei";"2019";574799.0;86590.0;54195.0
"BRN";"Brunei";"2020";536589.0;103885.0;71078.0
"BTN";"Bhutan";"2008";253429.0;27475.0;2060.0
"BTN";"Bhutan";"2009";338938.0;26348.0;3378.0
"BTN";"Bhutan";"2010";394316.0;26292.0;8675.0
"BTN";"Bhutan";"2011";484189.0;27490.0;13233.0
"BTN";"Bhutan";"2012";560890.0;27005.0;16766.0
"BTN";"Bhutan";"2013";544337.0;26485.0;20481.0
"BTN";"Bhutan";"2014";624536.0;23823.0;24979.0
"BTN";"Bhutan";"2015";675747.0;21811.0;27874.0
"BTN";"Bhutan";"2016";698373.0;21081.0;16489.0
"BTN";"Bhutan";"2017";730623.0;21364.0;16707.0
"BTN";"Bhutan";"2018";703554.0;22015.0;10802.0
"BTN";"Bhutan";"2019";729239.0;21581.0;8774.0
"BTN";"Bhutan";"2020";745137.0;22987.0;3189.0
"BWA";"Botswana";"2005";563782.0;136463.0;1600.0
"BWA";"Botswana";"2006";823070.0;132034.0;1800.0
"BWA";"Botswana";"2007";1151760.0;136946.0;3540.0
"BWA";"Botswana";"2008";1485790.0;142282.0;8900.0
"BWA";"Botswana";"2009";1874100.0;137422.0;10000.0
"BWA";"Botswana";"2010";2363410.0;137422.0;11978.0
"BWA";"Botswana";"2011";2900260.0;149578.0;19125.0
"BWA";"Botswana";"2012";3081730.0;160488.0;22236.0
"BWA";"Botswana";"2013";3246790.0;174165.0;21590.0
"BWA";"Botswana";"2014";3410510.0;169236.0;33290.0
"BWA";"Botswana";"2015";3475330.0;160490.0;36845.0
"BWA";"Botswana";"2016";3288990.0;142122.0;59057.0
"BWA";"Botswana";"2017";3240590.0;141207.0;32434.0
"BWA";"Botswana";"2018";3381230.0;142481.0;40044.0
"BWA";"Botswana";"2019";3746760.0;142587.0;49295.0
"BWA";"Botswana";"2020";3829410.0;140003.0;259525.0
"CAF";"CentralNULLAfricanNULLRepublic";"2011";992444.0;815.0;810.0
"CAF";"CentralNULLAfricanNULLRepublic";"2012";1143110.0;823.0;605.0
"CAF";"CentralNULLAfricanNULLRepublic";"2015";1242490.0;1881.0;1858.0
"CAF";"CentralNULLAfricanNULLRepublic";"2016";1248350.0;1964.0;736.0
"CAF";"CentralNULLAfricanNULLRepublic";"2017";1175390.0;2104.0;619.0
"CAF";"CentralNULLAfricanNULLRepublic";"2018";1279260.0;2193.0;608.0
"CAF";"CentralNULLAfricanNULLRepublic";"2019";1595290.0;2000.0;499.0
"CAN";"Canada";"1998";5346000.0;19294000.0;140000.0
"CAN";"Canada";"1999";6911040.0;20380000.0;582000.0
"CAN";"Canada";"2000";8727000.0;20840000.0;1410930.0
"CAN";"Canada";"2001";10649000.0;21126000.0;2836000.0
"CAN";"Canada";"2002";11872000.0;20622000.0;3515000.0
"CAN";"Canada";"2003";13291000.0;20612000.0;4513000.0
"CAN";"Canada";"2004";15020000.0;20563000.0;5416000.0
"CAN";"Canada";"2005";17016600.0;18148000.0;7004000.0
"CAN";"Canada";"2006";18749100.0;18236000.0;8044000.0
"CAN";"Canada";"2007";20277400.0;18282000.0;9075320.0
"CAN";"Canada";"2008";22092500.0;18250000.0;9842300.0
"CAN";"Canada";"2009";23811900.0;18708000.0;10290000.0
"CAN";"Canada";"2010";25825400.0;18394000.0;10817100.0
"CAN";"Canada";"2011";26840000.0;18274000.0;11282600.0
"CAN";"Canada";"2012";27720000.0;17726000.0;11689900.0
"CAN";"Canada";"2013";28360000.0;16921000.0;12094500.0
"CAN";"Canada";"2014";28789000.0;16403600.0;12568000.0
"CAN";"Canada";"2015";29765000.0;15612300.0;13115400.0
"CAN";"Canada";"2016";30752000.0;15155500.0;13386500.0
"CAN";"Canada";"2017";31693000.0;14469000.0;13923800.0
"CAN";"Canada";"2018";33211000.0;13842000.0;14445600.0
"CAN";"Canada";"2019";34367000.0;13596000.0;15142200.0
"CAN";"Canada";"2020";32360000.0;13340000.0;15825800.0
"CHE";"Switzerland";"2000";4638520.0;5235730.0;56416.0
"CHE";"Switzerland";"2001";5275790.0;5383480.0;140000.0
"CHE";"Switzerland";"2002";5736300.0;5387570.0;455220.0
"CHE";"Switzerland";"2003";6189000.0;5323450.0;783874.0
"CHE";"Switzerland";"2004";6274760.0;5253450.0;1227400.0
"CHE";"Switzerland";"2005";6834230.0;5149740.0;1669220.0
"CHE";"Switzerland";"2006";7436160.0;5021740.0;2050180.0
"CHE";"Switzerland";"2007";8208880.0;4927180.0;2380590.0
"CHE";"Switzerland";"2008";8896710.0;4827880.0;2556300.0
"CHE";"Switzerland";"2009";9322580.0;5131810.0;2741200.0
"CHE";"Switzerland";"2010";9644160.0;4907770.0;2913520.0
"CHE";"Switzerland";"2011";10082600.0;4898770.0;3078340.0
"CHE";"Switzerland";"2012";10561100.0;4721980.0;3212370.0
"CHE";"Switzerland";"2013";11048600.0;4593320.0;3438090.0
"CHE";"Switzerland";"2014";11150000.0;4374700.0;3535990.0
"CHE";"Switzerland";"2015";11243200.0;4140000.0;3700560.0
"CHE";"Switzerland";"2016";11242100.0;3772540.0;3775920.0
"CHE";"Switzerland";"2017";11088600.0;3559360.0;3916720.0
"CHE";"Switzerland";"2018";10788600.0;3331280.0;3883880.0
"CHE";"Switzerland";"2019";10886600.0;3171160.0;4022520.0
"CHE";"Switzerland";"2020";11017900.0;3071300.0;4028240.0
"CHL";"Chile";"2000";3401520.0;3302500.0;7680.0
"CHL";"Chile";"2001";5100780.0;3478490.0;66723.0
"CHL";"Chile";"2002";6244310.0;3467010.0;188454.0
"CHL";"Chile";"2003";7268280.0;3252060.0;352234.0
"CHL";"Chile";"2004";9261380.0;3345100.0;478883.0
"CHL";"Chile";"2005";10569600.0;3460640.0;708564.0
"CHL";"Chile";"2006";12450800.0;3383600.0;1011650.0
"CHL";"Chile";"2007";13955200.0;3459610.0;1302310.0
"CHL";"Chile";"2008";14796600.0;3524790.0;1427180.0
"CHL";"Chile";"2009";16450200.0;3555310.0;1654680.0
"CHL";"Chile";"2010";19852200.0;3459370.0;1789360.0
"CHL";"Chile";"2011";22315200.0;3370100.0;2011240.0
"CHL";"Chile";"2012";23941000.0;3292500.0;2166330.0
"CHL";"Chile";"2013";23661300.0;3347230.0;2295170.0
"CHL";"Chile";"2014";23680700.0;3427750.0;2489720.0
"CHL";"Chile";"2015";23206400.0;3445880.0;2719440.0
"CHL";"Chile";"2016";23302600.0;3375040.0;2904580.0
"CHL";"Chile";"2017";23013100.0;3200240.0;3062390.0
"CHL";"Chile";"2018";25179000.0;2997190.0;3250890.0
"CHL";"Chile";"2019";25051700.0;2750270.0;3429670.0
"CHL";"Chile";"2020";25068200.0;2567940.0;3763830.0
"CHN";"China";"2000";85260000.0;144829000.0;22660.0
"CHN";"China";"2001";144820000.0;180368000.0;336280.0
"CHN";"China";"2002";206005000.0;214222000.0;3298490.0
"CHN";"China";"2003";269953000.0;262747000.0;11219000.0
"CHN";"China";"2004";334824000.0;311756000.0;24939600.0
"CHN";"China";"2005";393406000.0;350445000.0;37350000.0
"CHN";"China";"2006";461058000.0;367786000.0;50853000.0
"CHN";"China";"2007";547306000.0;365637000.0;66414000.0
"CHN";"China";"2008";641245000.0;340359000.0;82879000.0
"CHN";"China";"2009";747214000.0;313732000.0;103978000.0
"CHN";"China";"2010";859003000.0;294383000.0;126337000.0
"CHN";"China";"2011";986253000.0;285115000.0;156487000.0
"CHN";"China";"2012";1112160000.0;278153000.0;175183000.0
"CHN";"China";"2013";1229110000.0;266985000.0;188909000.0
"CHN";"China";"2014";1286090000.0;249430000.0;200483000.0
"CHN";"China";"2015";1291980000.0;230996000.0;277046000.0
"CHN";"China";"2016";1364930000.0;206624000.0;322597000.0
"CHN";"China";"2017";1469880000.0;193757000.0;394190000.0
"CHN";"China";"2018";1649300000.0;192085000.0;407382000.0
"CHN";"China";"2019";1746240000.0;191033000.0;449279000.0
"CHN";"China";"2020";1718410000.0;181908000.0;483550000.0
"CIV";"CoteNULLd'Ivoire";"2003";1280700.0;238000.0;413.0
"CIV";"CoteNULLd'Ivoire";"2004";1674330.0;257932.0;826.0
"CIV";"CoteNULLd'Ivoire";"2005";2349440.0;258515.0;1239.0
"CIV";"CoteNULLd'Ivoire";"2006";4065420.0;270573.0;10000.0
"CIV";"CoteNULLd'Ivoire";"2007";7467710.0;247573.0;10000.0
"CIV";"CoteNULLd'Ivoire";"2008";10449000.0;356502.0;10000.0
"CIV";"CoteNULLd'Ivoire";"2009";13200000.0;282070.0;10000.0
"CIV";"CoteNULLd'Ivoire";"2012";18099500.0;276135.0;46167.0
"CIV";"CoteNULLd'Ivoire";"2013";19390900.0;272145.0;56281.0
"CIV";"CoteNULLd'Ivoire";"2014";22104600.0;242684.0;126857.0
"CIV";"CoteNULLd'Ivoire";"2015";25407600.0;277248.0;109707.0
"CIV";"CoteNULLd'Ivoire";"2016";27451200.0;289108.0;136380.0
"CIV";"CoteNULLd'Ivoire";"2017";31747200.0;305562.0;142825.0
"CIV";"CoteNULLd'Ivoire";"2018";33807800.0;302398.0;175918.0
"CIV";"CoteNULLd'Ivoire";"2019";37376600.0;271724.0;216723.0
"CIV";"CoteNULLd'Ivoire";"2020";40095200.0;264073.0;260097.0
"CMR";"Cameroon";"2005";2252510.0;100331.0;202.0
"CMR";"Cameroon";"2006";3135950.0;130694.0;421.0
"CMR";"Cameroon";"2007";4536000.0;188874.0;640.0
"CMR";"Cameroon";"2008";6160890.0;255306.0;860.0
"CMR";"Cameroon";"2009";8004120.0;435413.0;900.0
"CMR";"Cameroon";"2010";8636650.0;539504.0;5954.0
"CMR";"Cameroon";"2011";10486600.0;668965.0;10713.0
"CMR";"Cameroon";"2012";13108100.0;737445.0;13846.0
"CMR";"Cameroon";"2013";15664700.0;799016.0;16900.0
"CMR";"Cameroon";"2014";17039100.0;1156230.0;16831.0
"CMR";"Cameroon";"2015";18160700.0;1050280.0;20447.0
"CMR";"Cameroon";"2016";18717500.0;1051070.0;364781.0
"CMR";"Cameroon";"2017";20135400.0;885762.0;382358.0
"CMR";"Cameroon";"2018";18455800.0;902253.0;395813.0
"CMR";"Cameroon";"2019";21400700.0;856411.0;400929.0
"CMR";"Cameroon";"2020";22350300.0;964378.0;722579.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2010";11820300.0;41990.0;0.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2011";15644900.0;56970.0;0.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2013";28231900.0;0.0;450.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2014";37103000.0;0.0;500.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2015";37752800.0;0.0;1000.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2016";28889300.0;0.0;1000.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2017";35375200.0;0.0;1000.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2018";36470600.0;0.0;4620.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2019";37123200.0;0.0;11900.0
"COD";"DemocraticNULLRepublicNULLofNULLCongo";"2020";40798400.0;0.0;31000.0
"COG";"Congo";"2009";2948300.0;11600.0;125.0
"COG";"Congo";"2010";3718750.0;13400.0;250.0
"COG";"Congo";"2011";3884760.0;14200.0;1311.0
"COG";"Congo";"2012";4283130.0;14932.0;1392.0
"COG";"Congo";"2013";4659760.0;15679.0;438.0
"COG";"Congo";"2014";4930100.0;16300.0;500.0
"COG";"Congo";"2020";4890000.0;17000.0;1000.0
"COL";"Colombia";"2000";2256800.0;7192780.0;8872.0
"COL";"Colombia";"2001";3265260.0;7371540.0;13830.0
"COL";"Colombia";"2002";4596590.0;7766000.0;34888.0
"COL";"Colombia";"2003";6186210.0;7848270.0;64436.0
"COL";"Colombia";"2004";10400600.0;7588680.0;127113.0
"COL";"Colombia";"2005";21850000.0;7678800.0;318683.0
"COL";"Colombia";"2006";29762700.0;7860200.0;628077.0
"COL";"Colombia";"2007";33941100.0;7924100.0;1207090.0
"COL";"Colombia";"2008";41364800.0;7928940.0;1772090.0
"COL";"Colombia";"2009";42159600.0;7470000.0;2114780.0
"COL";"Colombia";"2010";44477700.0;7186160.0;2643030.0
"COL";"Colombia";"2011";46200400.0;7126730.0;3348140.0
"COL";"Colombia";"2012";49066400.0;7066130.0;3938660.0
"COL";"Colombia";"2013";50295100.0;7141460.0;4537620.0
"COL";"Colombia";"2014";55330300.0;7180940.0;5028600.0
"COL";"Colombia";"2015";57327500.0;7109250.0;5525760.0
"COL";"Colombia";"2016";58684900.0;7115980.0;5912970.0
"COL";"Colombia";"2017";62220000.0;6987650.0;6331030.0
"COL";"Colombia";"2018";64514000.0;6973570.0;6678540.0
"COL";"Colombia";"2019";66283200.0;7012310.0;6949850.0
"COL";"Colombia";"2020";67672600.0;7248030.0;7764770.0
"COM";"Comoros";"2004";8378.0;15083.0;1.0
"COM";"Comoros";"2005";15523.0;16939.0;4.0
"COM";"Comoros";"2007";62104.0;26025.0;82.0
"COM";"Comoros";"2008";91741.0;28809.0;110.0
"COM";"Comoros";"2009";122596.0;30787.0;66.0
"COM";"Comoros";"2010";165278.0;21210.0;329.0
"COM";"Comoros";"2011";216438.0;23146.0;400.0
"COM";"Comoros";"2012";283511.0;24000.0;1233.0
"COM";"Comoros";"2013";347500.0;23000.0;1300.0
"COM";"Comoros";"2014";383000.0;23500.0;1583.0
"COM";"Comoros";"2015";424786.0;14599.0;1600.0
"COM";"Comoros";"2016";454389.0;13049.0;1634.0
"COM";"Comoros";"2017";468914.0;17212.0;1644.0
"COM";"Comoros";"2018";498903.0;10320.0;1531.0
"COM";"Comoros";"2019";575218.0;10042.0;1255.0
"COM";"Comoros";"2020";781579.0;7573.0;1066.0
"CPV";"CapeNULLVerde";"2004";65780.0;71700.0;283.0
"CPV";"CapeNULLVerde";"2005";81721.0;71600.0;937.0
"CPV";"CapeNULLVerde";"2006";108858.0;71578.0;1814.0
"CPV";"CapeNULLVerde";"2007";152212.0;71764.0;3833.0
"CPV";"CapeNULLVerde";"2008";277670.0;71860.0;7380.0
"CPV";"CapeNULLVerde";"2009";290621.0;71874.0;10972.0
"CPV";"CapeNULLVerde";"2010";371871.0;71971.0;16071.0
"CPV";"CapeNULLVerde";"2011";396429.0;74503.0;21332.0
"CPV";"CapeNULLVerde";"2012";425310.0;70220.0;19853.0
"CPV";"CapeNULLVerde";"2013";499458.0;66177.0;21202.0
"CPV";"CapeNULLVerde";"2014";613378.0;59621.0;19076.0
"CPV";"CapeNULLVerde";"2015";611468.0;63584.0;16568.0
"CPV";"CapeNULLVerde";"2016";601956.0;64724.0;15541.0
"CPV";"CapeNULLVerde";"2017";612259.0;64970.0;14993.0
"CPV";"CapeNULLVerde";"2018";610328.0;62680.0;15657.0
"CPV";"CapeNULLVerde";"2019";595681.0;57511.0;20252.0
"CPV";"CapeNULLVerde";"2020";544729.0;57668.0;24839.0
"CRI";"CostaNULLRica";"2002";502478.0;1037990.0;8989.0
"CRI";"CostaNULLRica";"2003";778299.0;1159220.0;14878.0
"CRI";"CostaNULLRica";"2004";923084.0;1343190.0;27931.0
"CRI";"CostaNULLRica";"2005";1101300.0;1388500.0;44914.0
"CRI";"CostaNULLRica";"2006";1443720.0;1329500.0;83327.0
"CRI";"CostaNULLRica";"2007";1508220.0;1436700.0;95000.0
"CRI";"CostaNULLRica";"2008";1886570.0;1437730.0;109939.0
"CRI";"CostaNULLRica";"2009";1950320.0;1499600.0;182654.0
"CRI";"CostaNULLRica";"2010";3128370.0;1060380.0;396262.0
"CRI";"CostaNULLRica";"2011";4153070.0;1031720.0;419782.0
"CRI";"CostaNULLRica";"2012";5378080.0;995089.0;448594.0
"CRI";"CostaNULLRica";"2013";7111980.0;968459.0;484883.0
"CRI";"CostaNULLRica";"2014";7020410.0;881217.0;516337.0
"CRI";"CostaNULLRica";"2015";7535600.0;859514.0;558656.0
"CRI";"CostaNULLRica";"2016";8330660.0;838346.0;639087.0
"CRI";"CostaNULLRica";"2017";8840340.0;813641.0;744041.0
"CRI";"CostaNULLRica";"2018";8495580.0;767835.0;834784.0
"CRI";"CostaNULLRica";"2019";8550240.0;640302.0;904734.0
"CRI";"CostaNULLRica";"2020";7512370.0;559882.0;992725.0
"CUB";"Cuba";"2007";198252.0;1055120.0;1946.0
"CUB";"Cuba";"2008";331736.0;1088090.0;2246.0
"CUB";"Cuba";"2009";621156.0;1119790.0;2883.0
"CUB";"Cuba";"2010";1003020.0;1163620.0;3706.0
"CUB";"Cuba";"2011";1315140.0;1193420.0;4421.0
"CUB";"Cuba";"2012";1681640.0;1216520.0;5013.0
"CUB";"Cuba";"2013";1995700.0;1237280.0;5360.0
"CUB";"Cuba";"2014";2530750.0;1264820.0;7793.0
"CUB";"Cuba";"2015";3335350.0;1295860.0;8157.0
"CUB";"Cuba";"2016";3987900.0;1322000.0;14428.0
"CUB";"Cuba";"2017";4613780.0;1349190.0;33536.0
"CUB";"Cuba";"2018";5373320.0;1384170.0;98838.0
"CUB";"Cuba";"2019";6042630.0;1447130.0;182732.0
"CUB";"Cuba";"2020";6661760.0;1502230.0;231654.0
"CUW";"Curacao";"2011";206294.0;68070.0;31800.0
"CUW";"Curacao";"2012";204702.0;63868.0;35582.0
"CUW";"Curacao";"2013";203502.0;63715.0;37000.0
"CUW";"Curacao";"2014";192569.0;61130.0;38663.0
"CUW";"Curacao";"2015";190489.0;62571.0;40000.0
"CUW";"Curacao";"2016";186644.0;59231.0;42713.0
"CUW";"Curacao";"2017";187184.0;61709.0;49348.0
"CUW";"Curacao";"2018";186390.0;58805.0;51836.0
"CUW";"Curacao";"2019";184236.0;53500.0;53297.0
"CUW";"Curacao";"2020";182000.0;54000.0;55000.0
"CYM";"CaymanNULLIslands";"2008";98313.0;35766.0;17530.0
"CYM";"CaymanNULLIslands";"2009";108699.0;36151.0;18295.0
"CYM";"CaymanNULLIslands";"2010";100568.0;37351.0;18852.0
"CYM";"CaymanNULLIslands";"2011";96777.0;37229.0;18816.0
"CYM";"CaymanNULLIslands";"2012";98834.0;37392.0;19325.0
"CYM";"CaymanNULLIslands";"2013";98036.0;36717.0;20335.0
"CYM";"CaymanNULLIslands";"2014";91059.0;32903.0;23469.0
"CYM";"CaymanNULLIslands";"2015";93244.0;33534.0;27383.0
"CYM";"CaymanNULLIslands";"2016";95656.0;34116.0;24535.0
"CYM";"CaymanNULLIslands";"2017";96656.0;34768.0;31232.0
"CYM";"CaymanNULLIslands";"2019";99000.0;36000.0;51000.0
"CYM";"CaymanNULLIslands";"2020";100000.0;36000.0;32000.0
"CYP";"Cyprus";"2001";314355.0;434978.0;2500.0
"CYP";"Cyprus";"2002";417933.0;427427.0;5879.0
"CYP";"Cyprus";"2003";551752.0;424104.0;10033.0
"CYP";"Cyprus";"2004";658234.0;418365.0;17070.0
"CYP";"Cyprus";"2005";782503.0;420030.0;31900.0
"CYP";"Cyprus";"2006";867785.0;408319.0;63084.0
"CYP";"Cyprus";"2007";988312.0;409279.0;97613.0
"CYP";"Cyprus";"2008";1016740.0;413323.0;147276.0
"CYP";"Cyprus";"2009";977521.0;414512.0;176024.0
"CYP";"Cyprus";"2010";1034070.0;413192.0;194455.0
"CYP";"Cyprus";"2011";1090940.0;405024.0;212149.0
"CYP";"Cyprus";"2012";1110940.0;373196.0;220580.0
"CYP";"Cyprus";"2013";1099620.0;349108.0;229195.0
"CYP";"Cyprus";"2014";1110800.0;327874.0;243611.0
"CYP";"Cyprus";"2015";1111120.0;323707.0;260640.0
"CYP";"Cyprus";"2016";1133780.0;320573.0;278483.0
"CYP";"Cyprus";"2017";1176800.0;317241.0;295686.0
"CYP";"Cyprus";"2018";1200380.0;311559.0;313462.0
"CYP";"Cyprus";"2019";1243150.0;323914.0;326565.0
"CYP";"Cyprus";"2020";1239960.0;311439.0;332080.0
"CZE";"Czechia";"2000";4346010.0;3871650.0;2500.0
"CZE";"Czechia";"2001";6947150.0;3860840.0;6200.0
"CZE";"Czechia";"2002";8610180.0;3675470.0;15300.0
"CZE";"Czechia";"2003";9708680.0;3626290.0;34690.0
"CZE";"Czechia";"2004";10782600.0;3427670.0;235996.0
"CZE";"Czechia";"2005";11775900.0;3217340.0;709063.0
"CZE";"Czechia";"2006";12406200.0;2887580.0;1112500.0
"CZE";"Czechia";"2007";13228600.0;2402770.0;1496720.0
"CZE";"Czechia";"2008";13780200.0;2477930.0;1759590.0
"CZE";"Czechia";"2009";13062600.0;2526860.0;2036110.0
"CZE";"Czechia";"2010";12934100.0;2367400.0;2261180.0
"CZE";"Czechia";"2011";13167700.0;2203900.0;2509100.0
"CZE";"Czechia";"2012";13521900.0;2117400.0;2656980.0
"CZE";"Czechia";"2013";13719300.0;2001000.0;2856170.0
"CZE";"Czechia";"2014";13913100.0;2001900.0;2994820.0
"CZE";"Czechia";"2015";12454600.0;1906590.0;2946630.0
"CZE";"Czechia";"2016";12485000.0;1758590.0;3069970.0
"CZE";"Czechia";"2017";12636400.0;1640090.0;3146090.0
